GEOID,plurality,majority,white,black,asian,american_indian,hispanic,urban_rural_code,urban_rural_cat,poverty_estimate,population,pctpov,poverty_quantile
36047,White,Non-White,36.4,29.97,11.78,0.04,19.04,1,urban,544622,2576152,21.1409109400377,4
36049,White,White,95.85,0.7,0.53,0.09,1.73,6,rural,3712,26385,14.068599583096455,2
36051,White,White,90.76,2.58,1.3,0.05,3.66,2,urban,7850,57624,13.62279605719839,2
36053,White,White,93.09,1.67,0.9,0.11,2.21,3,suburban,6549,66173,9.896785698094389,1
36055,White,White,70.57,14.48,3.59,0.02,8.77,1,urban,106115,720016,14.737866936290306,2
36057,White,White,81.27,1.89,0.69,0,14.1,5,rural,9649,48412,19.931008840783278,4
36059,White,White,59.98,11.15,9.6,0.02,16.9,2,urban,76461,1337372,5.717257427252851,1
36061,White,Non-White,46.91,12.47,12.05,0.03,25.83,1,urban,263413,1585578,16.61305845565466,3
36063,White,White,85.44,6.89,1.1,0.02,3.02,2,urban,27967,208008,13.445155955540173,2
36065,White,White,82.01,5.68,4.03,0.03,5.77,3,suburban,35271,218580,16.13642602250892,3
36067,White,White,76.85,10.84,3.67,0.02,4.91,3,suburban,65143,445190,14.6326287652463,2
36069,White,White,89.84,2.15,1.37,0.03,4.74,2,urban,10203,106119,9.61467786164589,1
36071,White,White,64.24,9.99,2.67,0.03,20.49,2,urban,43543,368491,11.816570825339017,2
36073,White,White,86.37,5.64,0.56,0,4.92,2,urban,5499,38422,14.312112852011868,2
36075,White,White,94.04,0.96,0.66,0.01,2.59,3,suburban,20392,113667,17.940123342746794,3
36077,White,White,91.13,1.82,1.32,0.01,3.69,5,rural,8467,55111,15.363539039393226,3
36079,White,White,78.71,2.73,2.04,0.02,14.97,2,urban,5191,97654,5.3157064738771584,1
36081,Hispanic,Non-White,25.05,17.21,25.34,0.04,28.04,1,urban,295165,2272240,12.990045065662079,2
36083,White,White,83.21,5.98,2.68,0,4.93,3,suburban,18459,153674,12.011791194346474,2
36085,White,White,61.01,9.36,9.22,0.03,18.44,1,urban,60026,468059,12.824451618278893,2
36087,White,White,63.13,11.31,5.85,0,17.71,2,urban,45613,319229,14.288488827769408,2
36089,White,White,91.97,2.23,0.99,0.06,2.36,5,rural,17248,97507,17.688986431743363,3
36091,White,White,90.35,1.53,2.91,0.01,3.21,3,suburban,13797,223468,6.174038341060017,1
36093,White,White,72.6,9.44,4.43,0.05,7.06,3,suburban,17200,150814,11.404776744864535,2
36095,White,White,93.17,1.35,0.88,0.02,3.2,3,suburban,3945,29937,13.177673113538429,2
36097,White,White,94.96,0.83,0.7,0,1.86,6,rural,2444,17626,13.865879950073753,2
36099,White,White,89.01,4.76,0.83,0.02,3.49,5,rural,3924,31604,12.416149854448804,2
36101,White,White,93.57,1.57,1.53,0,1.65,5,rural,13308,95216,13.97664258107881,2
36103,White,White,67.57,7.26,3.88,0.02,19.31,2,urban,103887,1459856,7.116249821900242,1
36105,White,White,71.51,7.4,1.63,0,15.99,6,rural,10646,72599,14.664113830769018,2
36107,White,White,95,0.62,0.77,0,1.95,4,suburban,5091,48588,10.477895776734997,1
36109,White,White,77.12,3.48,9.6,0.06,5.16,4,suburban,17500,89259,19.60586607512968,4
36111,White,White,79.05,5.51,1.86,0.06,10.21,4,suburban,23840,171441,13.90565850642495,2
36113,White,White,93.77,1.2,0.98,0.06,2.56,4,suburban,6656,63421,10.494946468835243,1
36115,White,White,92.32,2.79,0.6,0.01,2.74,4,suburban,7055,58569,12.045621403814305,2
36117,White,White,89.93,2.72,0.78,0.12,4.41,2,urban,10127,89589,11.303843105738427,2
36119,White,White,53.48,13.43,5.92,0.02,24.67,2,urban,87214,945721,9.221958696063638,1
36121,White,White,89.91,3.95,0.41,0,3.29,6,rural,4092,37412,10.937667058697743,1
36123,White,White,94.71,0.96,0.65,0.02,2.22,2,urban,2719,23813,11.418132952588921,2
37001,White,White,64.06,19.39,1.56,0.04,12.56,4,suburban,26264,156158,16.818862946502904,3
37003,White,White,86.79,5.84,1.05,0,4.68,3,suburban,5333,35748,14.918317108649434,2
37005,White,White,86.88,2.36,0.42,0.01,9.68,6,rural,2673,10850,24.63594470046083,4
37007,Black,Non-White,44.6,48.25,1.33,0.03,4.04,6,rural,4647,23469,19.800588009714943,4
37009,White,White,92.52,0.73,0.42,0.1,4.95,6,rural,4748,26451,17.95017201618086,3
37011,White,White,88.74,3.91,0.44,0.02,5.06,6,rural,2056,14231,14.447333286487247,2
37013,White,White,65.82,24.85,0.11,0,7.76,5,rural,8966,46721,19.190513901671626,3
37015,Black,Non-White,34.55,61.14,0.78,0.01,2.13,6,rural,4207,18322,22.96146708874577,4
37017,White,White,54.75,34.4,0.15,0,7.48,6,rural,8649,33290,25.980775007509767,4
37019,White,White,81.91,9.68,0.58,0.01,4.81,3,suburban,16201,125787,12.879709349932822,2
37021,White,White,83.54,6.22,1.24,0.14,6.57,3,suburban,30609,248033,12.340696600855532,2
37023,White,White,81.56,6.05,3.61,0.13,6.11,3,suburban,15720,87000,18.068965517241377,3
37025,White,White,65.59,17.45,3.73,0.07,10.44,2,urban,21822,199612,10.932208484459851,1
37027,White,White,87.31,4.55,0.51,0.04,5.48,3,suburban,13405,80561,16.63956505008627,3
37029,White,White,80.46,13.84,1.79,0.12,2.92,5,rural,1172,10447,11.218531635876328,2
37031,White,White,86.38,5.31,1.17,0.06,4.29,5,rural,7831,67559,11.591349783152504,2
37033,White,White,61.17,32.71,0.67,0.1,4.03,6,rural,4273,21830,19.57398076042144,4
37035,White,White,75.54,8.06,4.31,0,9.68,3,suburban,20377,153965,13.234826096840191,2
37037,White,White,71.7,11.07,1.5,0.07,12.21,3,suburban,8241,68973,11.948153625331653,2
37039,White,White,90.99,1.24,0.73,0,3.15,6,rural,4516,27293,16.546367200381052,3
37041,White,White,59.93,35.2,0,0,3.69,6,rural,2715,13875,19.56756756756757,4
37043,White,White,93.4,2.08,0.2,0.16,3.33,6,rural,1700,10785,15.762633286972646,3
37045,White,White,72.91,20.92,1.03,0,3.52,5,rural,19262,95262,20.22002477378178,4
37047,White,White,59.32,29.99,0.41,0.01,5.32,6,rural,12666,53198,23.809165758111206,4
37049,White,White,65.88,21.37,2.74,0.11,7.29,4,suburban,14915,97756,15.25737550636278,3
37051,White,Non-White,43.46,35.97,2.39,0.26,11.58,3,suburban,57620,316425,18.209686339574937,3
37053,White,White,87.21,5.53,0.42,0.02,3.98,2,urban,2562,25612,10.003123535842574,1
37055,White,White,87.26,2.54,0.77,0.03,7.49,5,rural,2929,35537,8.24211385316712,1
37057,White,White,80.18,9.15,1.53,0.01,7.11,3,suburban,25064,162196,15.452908826358232,3
37059,White,White,84.41,4.96,0.71,0,6.8,3,suburban,5710,41671,13.702574932207051,2
37061,White,White,51.56,23.6,0.38,0.08,22.17,6,rural,14056,58382,24.075913809050732,4
37063,White,Non-White,42.47,35.88,4.87,0.04,13.49,3,suburban,46805,292926,15.9784382403747,3
37065,Black,Non-White,36.21,57.46,0.21,0.12,4.59,4,suburban,12423,52536,23.6466423024212,4
37067,White,White,56.69,25.67,2.33,0.04,12.81,3,suburban,63652,361175,17.62358967259639,3
37069,White,White,63.47,24.8,0.49,0,8.42,2,urban,9093,63272,14.37128587684916,2
37071,White,White,72.47,16.17,1.53,0.06,7.01,2,urban,33324,213482,15.60974695758893,3
37073,White,White,63.26,33.42,0.53,0,0.1,2,urban,1270,11490,11.053089643167972,1
37075,White,White,86.59,0.2,0,0.01,2.09,6,rural,1524,8424,18.091168091168093,3
37077,White,White,58,29.78,0.53,0.07,7.95,5,rural,7781,56091,13.872100693515893,2
37079,White,Non-White,46.76,34.66,0.08,0.03,15.09,6,rural,4781,18635,25.656023611483768,4
37081,White,White,50.35,33.53,4.93,0.05,7.97,3,suburban,80771,506440,15.948779717241923,3
37083,Black,Non-White,38.4,52.61,0.73,0.14,2.88,5,rural,12684,50311,25.21118642046471,4
37085,White,White,61.34,20.41,1.04,0.15,12.77,5,rural,21495,126783,16.954165779323727,3
37087,White,White,92.62,0.94,0.58,0,3.97,3,suburban,8304,59656,13.919806892852355,2
37089,White,White,83.11,3.36,1.3,0,10.07,3,suburban,11926,112230,10.62639223024147,1
37091,Black,Non-White,33.25,58.68,0.77,0.16,3.84,6,rural,5125,21932,23.367681925952947,4
37093,White,Non-White,39.88,33.05,1.51,0.08,13.34,3,suburban,10823,51554,20.99352135624782,4
37095,White,White,58.87,29.68,0,0,10.34,6,rural,1062,4761,22.306238185255197,4
37097,White,White,75.98,11.88,2.47,0,7.63,2,urban,20230,170787,11.845163859075925,2
37099,White,White,80.66,2.16,0.7,0,5.94,5,rural,7439,38442,19.351230425055927,3
37101,White,White,67.8,15.45,0.63,0.04,13.6,2,urban,25213,189205,13.325757775957294,2
37103,White,White,62.57,30.36,0.08,0,4.62,4,suburban,2526,9655,26.162610046607977,4
37105,White,White,58.13,19.5,1.2,0.05,19.15,5,rural,9538,59157,16.123197592846157,3
37107,White,Non-White,49.22,38.66,0.49,0.02,7.78,5,rural,12844,55958,22.952928982451123,4
37109,White,White,84.81,4.94,0.72,0.05,7.25,2,urban,11593,80601,14.383196238260071,2
37111,White,White,87.38,3.57,0.92,0,6.12,5,rural,7543,44037,17.128778072984083,3
37113,White,White,89.04,1.55,0.87,0,7.01,6,rural,5679,34140,16.63444639718805,3
37115,White,White,94.04,1.56,0.58,0,2.43,3,suburban,3586,20337,17.63288587303929,3
37117,White,White,52.06,42.04,0.61,0,3.99,6,rural,4172,22864,18.24702589223233,3
37119,White,Non-White,46.83,31.02,5.82,0.05,13.26,1,urban,131485,1039018,12.654737454019083,2
37121,White,White,92,0.34,0.18,0,5.58,6,rural,2052,14614,14.041330231285068,2
37123,White,White,63.27,17.59,1.44,0,15.35,6,rural,5178,26248,19.727217311795183,4
37125,White,White,77.08,12.3,1.27,0.07,6.73,5,rural,11863,94456,12.559286863724909,2
37127,White,Non-White,49.88,39.21,0.82,0.03,6.99,4,suburban,14269,92007,15.508602606323432,3
37129,White,White,77.11,13.45,1.3,0.09,5.55,3,suburban,37602,217333,17.301560278466685,3
37131,Black,Non-White,38.73,56.32,0.28,0,2.27,5,rural,4216,19290,21.85588387765682,4
37133,White,White,66.14,13.28,2.09,0.13,12.58,4,suburban,23880,173402,13.771467457122755,2
37135,White,White,69.38,11.18,7.75,0.01,8.45,3,suburban,17633,131789,13.379720614011791,2
37137,White,White,74.21,18.26,0.61,0,3.88,4,suburban,1696,12007,14.125093695344383,2
37139,White,White,54.76,36.41,1.18,0,5.37,5,rural,5981,37045,16.1452287758132,3
37141,White,White,75.07,14.26,0.4,0.08,7.06,3,suburban,8709,57752,15.079997229533177,3
37143,White,White,72.29,23.13,0.36,0.1,2.6,5,rural,2055,13294,15.458101399127425,3
37145,White,White,66.4,26.06,0.33,0.05,4.3,3,suburban,6836,38722,17.654046795103557,3
37147,White,White,54.41,34.41,1.74,0.06,6.26,4,suburban,40737,170510,23.891267374347546,4
37149,White,White,85.65,4.84,0.66,0,5.86,6,rural,1906,20149,9.459526527371086,1
37151,White,White,79.02,5.7,1.21,0.01,11.43,3,suburban,22265,141181,15.770535695313109,3
37153,White,White,57.06,31.79,0.94,0,6.48,5,rural,10503,43638,24.068472432283787,4
37155,White,Non-White,25.14,23.66,0.59,0.03,8.88,5,rural,36504,129821,28.11871731075866,4
37157,White,White,72.35,18.22,0.55,0.02,6.1,3,suburban,16201,89819,18.037386299112658,3
37159,White,White,72.04,15.7,0.87,0.01,8.82,2,urban,22386,135388,16.534700268856913,3
37161,White,White,83.29,9.52,0.42,0.02,4.42,5,rural,11731,65306,17.96312743086393,3
37163,White,White,50.99,25.08,0.56,0,19.63,6,rural,15084,62674,24.067396368510067,4
37165,White,Non-White,43.19,38.85,0.81,0,3,5,rural,9030,32625,27.67816091954023,4
37167,White,White,80.82,11.19,1.79,0,4.21,5,rural,8474,59171,14.321204644166908,2
37169,White,White,91.09,4.17,0.36,0,3.06,3,suburban,6166,45349,13.596771703896449,2
37171,White,White,83.87,3.59,0.57,0.19,10.6,5,rural,11978,71076,16.852383364286116,3
37173,White,White,61.7,0.47,0.38,0,5.31,6,rural,2436,14061,17.324514614892255,3
37175,White,White,90.39,4.62,0.14,0.05,3.33,5,rural,4776,32469,14.709415134435924,2
37177,White,White,53.11,36.87,0.44,0,6.94,5,rural,863,3425,25.197080291970803,4
37179,White,White,72.14,11.24,2.98,0.04,11.14,2,urban,19921,223824,8.900296661662734,1
37181,Black,Non-White,39.61,49.69,0.72,0.06,7.79,5,rural,10451,43700,23.915331807780323,4
37183,White,White,60.03,19.86,6.93,0.04,10.14,1,urban,99877,1024221,9.75150870759338,1
37185,Black,Non-White,38.34,50.08,0.5,0.17,3.77,6,rural,3663,19078,19.200125799350037,3
37187,Black,Non-White,44.37,47.46,0.22,0,5.22,6,rural,2808,11955,23.488080301129237,4
37189,White,White,91.68,1.74,1.1,0.1,3.66,5,rural,13155,48369,27.197171742231596,4
37191,White,White,53.42,30.35,1.2,0.04,11.75,4,suburban,25847,120644,21.42419017937071,4
37193,White,White,87.25,3.85,0.58,0.27,6.54,5,rural,13423,67389,19.91868109038567,4
37195,White,Non-White,46.97,39.06,0.83,0,10.35,5,rural,17141,79774,21.486950635545416,4
37197,White,White,84.28,3.31,0.06,0.07,11.07,3,suburban,5692,37310,15.255963548646475,3
37199,White,White,92.49,0.67,0.28,0.02,5.16,6,rural,3361,17509,19.19584213832886,3
38001,White,White,92.3,2.08,2.51,0,1.69,6,rural,191,2291,8.336970755128764,1
38003,White,White,92.52,2.23,1.02,0.07,2.05,6,rural,1080,10288,10.497667185069986,1
38005,White,Non-White,40.49,0.04,0.06,0.06,0.93,6,rural,2376,6836,34.7571679344646,4
38007,White,White,97.07,0,0,0,2.93,6,rural,81,946,8.562367864693446,1
38009,White,White,91.34,0.6,0.11,0,2.31,6,rural,634,6256,10.134271099744245,1
38011,White,White,92.66,0.03,0,0.1,5.46,6,rural,242,3121,7.753925024030759,1
38013,White,White,95.78,0.23,0.5,0,1.15,6,rural,145,2200,6.59090909090909,1
38015,White,White,88.91,2.2,0.77,0.09,2.5,4,suburban,7534,90461,8.328450934656924,1
38017,White,White,85.44,5.55,2.85,0.02,2.69,4,suburban,18179,169432,10.729378157608952,1
38019,White,White,94.87,0.05,0,0,1.79,6,rural,373,3724,10.01611170784103,1
38021,White,White,93.26,1.32,0.16,0,3.38,6,rural,252,4726,5.332204824375793,1
38023,White,White,89.16,3.17,1.24,0,4.28,6,rural,311,2278,13.652326602282706,2
38025,White,White,83.46,1.71,0.8,0.2,2.53,6,rural,381,4286,8.889407372841811,1
38027,White,White,89.87,0,0,0,1.26,6,rural,306,2235,13.691275167785236,2
38029,White,White,95.5,0,1.09,0,1.57,6,rural,337,3298,10.21831412977562,1
38031,White,White,95.21,0,0.03,0.34,1.07,6,rural,231,3204,7.209737827715355,1
38033,White,White,90.19,0,0,0,3.14,6,rural,119,1825,6.520547945205479,1
38035,White,White,83.71,3.69,2.78,0.58,4.29,4,suburban,11369,65981,17.230717933950682,3
38037,White,White,95.62,0.08,1.19,0.04,1.06,6,rural,274,2323,11.795092552733534,2
38039,White,White,95.31,0,0,0,0.83,6,rural,175,2168,8.071955719557195,1
38041,White,White,90.97,0.39,0,0.04,3.1,6,rural,228,2408,9.46843853820598,1
38043,White,White,94.12,0.2,0.24,0,3.61,6,rural,246,2460,10,1
38045,White,White,96,0.61,0.19,0,1.94,6,rural,466,4005,11.6354556803995,2
38047,White,White,97.06,0,0.11,0,0.85,6,rural,139,1850,7.513513513513513,1
38049,White,White,95.24,0.36,0.39,0,2.16,5,rural,504,5841,8.628659476117104,1
38051,White,White,94.92,0.54,0.5,0,2.77,6,rural,206,2542,8.103855232100708,1
38053,White,White,77.49,1.6,0.4,0,8.35,6,rural,1681,12431,13.52264500040222,2
38055,White,White,89.11,0.66,0.08,0.16,2.47,6,rural,772,9440,8.177966101694915,1
38057,White,White,91.43,0.86,0.45,0,2.94,6,rural,589,8325,7.075075075075075,1
38059,White,White,89.79,0.99,0.65,0,3.47,4,suburban,2426,29895,8.115069409600267,1
38061,White,White,60.64,1.41,0.47,0,8.12,6,rural,1016,10088,10.07137192704203,1
38063,White,White,95.3,0,0.03,0,3.49,6,rural,299,2841,10.52446321717705,1
38065,White,White,90.23,0,1.74,0.54,2.82,4,suburban,165,1831,9.011469142545057,1
38067,White,White,90.89,0.33,0.53,0,3.47,6,rural,475,6822,6.962767516857227,1
38069,White,White,93.48,0.61,0.29,0,0.44,6,rural,692,4044,17.11177052423343,3
38071,White,White,83.03,0.1,0.85,0,2.94,6,rural,1290,11108,11.613251710478934,2
38073,White,White,94.22,0.81,1.07,0,1.56,6,rural,304,5197,5.84952857417741,1
38075,White,White,90.66,0.25,0.2,0,7.49,5,rural,114,2437,4.677882642593353,1
38077,White,White,91.27,0.69,0.38,0,3.15,5,rural,1423,15122,9.4101309350615,1
38079,White,Non-White,18.14,0.64,0.14,0,0.55,6,rural,4204,14362,29.271689179779976,4
38081,White,White,91.94,2.38,0.28,0,3.1,6,rural,146,3811,3.8310154815009185,1
38083,White,White,98.86,0,0,0,0,6,rural,195,1389,14.038876889848812,2
38085,White,Non-White,12.62,0.16,0,0.07,4.64,4,suburban,1588,4352,36.48897058823529,4
38087,White,White,96.36,1.75,0,0,0,6,rural,39,704,5.5397727272727275,1
38089,White,White,87.34,1.96,1.25,0.33,5.44,5,rural,2659,30166,8.81455943777763,1
38091,White,White,97.53,0.75,0,0,1.72,6,rural,114,1906,5.981112277019937,1
38093,White,White,92.15,1.45,0.48,0.02,2.5,5,rural,2301,19461,11.823647294589177,2
38095,White,White,88.58,0.76,0.18,0,3.96,6,rural,271,2215,12.234762979683973,2
38097,White,White,92.02,1.05,0.37,0.31,3.61,6,rural,504,7613,6.620254827269145,1
38099,White,White,84.31,0.41,0.47,0,11.53,6,rural,1012,10549,9.593326381647548,1
38101,White,White,82.77,3.76,1.69,0.12,6.15,5,rural,6065,66989,9.053725238471987,1
38103,White,White,96.28,0,0.23,0,2.52,6,rural,264,3980,6.633165829145729,1
38105,White,White,79.54,4.44,0.97,0.13,7.69,5,rural,2283,33259,6.864307405514297,1
39001,White,White,98.08,0.36,0.03,0,1.02,6,rural,6230,27523,22.63561385023435,4
39003,White,White,80.71,11.84,0.82,0,3.12,4,suburban,14795,99786,14.826729200489048,2
39005,White,White,95.6,0.74,0.66,0,1.38,5,rural,6769,51000,13.272549019607844,2
39007,White,White,89.5,3.37,0.54,0.01,4.23,5,rural,19216,94804,20.269186954136956,4
39009,White,White,89.61,2.89,2.62,0.06,1.92,5,rural,17212,56175,30.63996439697374,4
39011,White,White,95.64,0.64,0.36,0.01,1.68,5,rural,3906,44997,8.680578705247017,1
39013,White,White,92.69,3.88,0.49,0.01,0.99,4,suburban,8738,64451,13.557586383454098,2
39015,White,White,96.4,0.81,0.28,0,1.05,2,urban,6818,42893,15.89536754248945,3
39017,White,White,81.01,7.98,3.28,0.09,4.71,2,urban,47601,365627,13.019005708002965,2
39019,White,White,98.01,0.26,0.03,0,1.31,3,suburban,3549,27158,13.067972604757347,2
39021,White,White,93.29,1.83,0.48,0.02,1.59,5,rural,4180,37883,11.033973022199932,1
39023,White,White,84.06,8.04,0.61,0.03,3.43,4,suburban,20775,131773,15.765748673855798,3
39025,White,White,93.52,1.41,1.25,0.02,1.94,2,urban,19204,201463,9.532271434456947,1
39027,White,White,93.35,2.04,0.48,0.02,1.61,5,rural,5277,40503,13.028664543367158,2
39029,White,White,93.92,1.99,0.14,0.01,1.78,5,rural,14639,100118,14.621746339319602,2
39031,White,White,95.87,1.15,0.29,0,1.06,5,rural,5899,36030,16.372467388287536,3
39033,White,White,95.26,0.99,0.53,0.04,1.67,5,rural,6182,41314,14.96345064627003,3
39035,White,White,58.92,29.24,3.01,0.02,5.93,1,urban,221899,1227475,18.07767978981242,3
39037,White,White,96.08,0.75,0.5,0,1.57,5,rural,5124,50857,10.075309200306743,1
39039,White,White,86.4,1.42,0.32,0.03,9.97,5,rural,4032,37505,10.750566591121185,1
39041,White,White,85.04,3.3,6.32,0.01,2.61,2,urban,8843,194144,4.5548664908521515,1
39043,White,White,83.13,8.63,0.59,0.01,4.39,5,rural,8858,73963,11.976258399470005,2
39045,White,White,86.03,7.24,1.59,0.05,2.2,2,urban,14142,149796,9.440839541776816,1
39047,White,White,92.44,2.31,0.99,0.04,2.15,5,rural,4764,28034,16.993650567168437,3
39049,White,White,63.01,22.3,5.23,0.03,5.52,1,urban,203044,1245433,16.303084951177624,3
39051,White,White,89,0.39,0.43,0.04,8.73,3,suburban,3919,41706,9.396729487363928,1
39053,White,White,93.14,2.18,0.77,0.13,1.36,5,rural,6608,29356,22.509878730072217,4
39055,White,White,95.55,1.35,0.66,0,1.52,2,urban,5642,92976,6.068232662192393,1
39057,White,White,83.81,6.72,2.93,0.06,2.84,3,suburban,19065,156553,12.177984452549616,2
39059,White,White,94.2,1.09,0.44,0,1.18,5,rural,7815,38696,20.195885879677487,4
39061,White,White,65.21,25.39,2.64,0.06,3.3,1,urban,128930,794226,16.233414670383493,3
39063,White,White,89.02,1.55,1.93,0,5.47,5,rural,8545,73543,11.619052799042736,2
39065,White,White,94.91,0.73,0.79,0,1.74,6,rural,4880,29156,16.737549732473592,3
39067,White,White,94.85,2.85,0.49,0,0.39,6,rural,2545,14977,16.992722174000132,3
39069,White,White,89.8,0.86,0.31,0.01,7.68,6,rural,2593,26790,9.678984695782008,1
39071,White,White,95.1,1.42,0.4,0,1.11,6,rural,8836,42337,20.870633252237994,4
39073,White,White,96.31,0.77,0.22,0,1,2,urban,3785,27774,13.627853388060776,2
39075,White,White,97.85,0.14,0.26,0,0.96,6,rural,4787,42934,11.149671588950483,2
39077,White,White,90.13,1.21,0.22,0.02,6.56,5,rural,7845,57733,13.588415637503681,2
39079,White,White,95.99,0.62,0.14,0.07,1.07,5,rural,6265,31980,19.590368980612883,4
39081,White,White,90.33,5.39,0.47,0,1.46,4,suburban,11647,64473,18.064926403300607,3
39083,White,White,95.37,0.87,0.46,0.02,1.5,5,rural,8222,57764,14.233778824181151,2
39085,White,White,88.23,4.14,1.23,0.01,4.38,2,urban,18830,226827,8.301480864271008,1
39087,White,White,94.77,2.01,0.52,0.02,0.98,3,suburban,11082,59685,18.567479266147274,3
39089,White,White,90.07,3.68,1.23,0.01,1.92,2,urban,19101,167957,11.372553689337153,2
39091,White,White,93.36,1.66,0.82,0.07,1.63,5,rural,5984,44738,13.375653806607357,2
39093,White,White,78.21,7.87,1.16,0.02,9.95,2,urban,40799,297220,13.726868985936344,2
39095,White,White,68.63,18.79,1.67,0.03,7.1,3,suburban,80686,422440,19.099990531199698,3
39097,White,White,88.49,5.84,0.7,0.01,2.04,2,urban,3939,38767,10.160703691283823,1
39099,White,White,75.95,14.63,0.86,0,6,3,suburban,39441,223948,17.611677710897172,3
39101,White,White,88.34,5.36,0.59,0.04,2.68,5,rural,9504,59521,15.967473664756977,3
39103,White,White,93.83,1.44,1.11,0,2.11,2,urban,11303,175650,6.434955878166809,1
39105,White,White,96.65,1.11,0,0,0.74,6,rural,5130,22924,22.378293491537253,4
39107,White,White,95.38,0.82,0.56,0.58,1.93,5,rural,2788,40268,6.9236118009337435,1
39109,White,White,92.29,2.02,1.25,0.01,1.68,3,suburban,9764,103504,9.433451847271602,1
39111,White,White,97.14,0.38,0.47,0,1.2,6,rural,2309,13918,16.590027302773386,3
39113,White,White,70.72,20.28,2.16,0.03,3,3,suburban,89854,514983,17.447954592675874,3
